SpeciesCat,SciName
13,Klausewitzia ritae
13,Knodus heteresthes
13,Leptocharacidium omospilus
13,Melanocharacidium blennioides
13,Metynnis argenteus
13,Microcharacidium eleotrioides
13,Mimagoniates inequalis
13,Moenkhausia intermedia
13,Moojenichthys myersi
13,Nematobrycon lacortei
13,Odontocharacidium aphanes
13,Odontostilbe gracilis
13,Oligosarcus hepsetus
13,Paracheirodon axelrodi
13,Paracheirodon innesi
13,Paragoniates alburnus
13,Petitella georgiae
13,Phenagoniates macrolepis
13,Piabucus dentatus
13,Poecilocharax weitzmani
13,Poptella brevispina
13,Prionobrama filigera
13,Pristella maxillaris
13,Pseudocorynopoma doriae
13,Rhoadsia altipinna
13,Roeboexodon guyanensis
13,Roeboides caucae
13,Saccoderma melanostigma
13,Stygichthys typhlops
13,Tetragonopterus argenteus
13,Thayeria boehlkei
13,Triportheus angulatus
13,Xenagoniates bondi
13,Characidae
13,P. mesopotamicus x C. macropomum
13,C. macropomum x P. brachypomus
13,Carnegiella marthae
13,Thoracocharax securis
13,Gasteropelecus levis
13,Boulengerella cuvieri
13,Ctenolucius beani
13,Leporellus vittatus
13,Anostomoides laticeps
13,Caenotropus labyrinthicus
13,Chilodus fritillus
13,Laemolyta taeniata
13,Abramites eques
13,Leporinus fasciatus
13,Leporinus friderici
13,Leporinus granti
13,Leporinus obtusidens
13,Leporinus macrocephalus
13,Leporinus elongatus
13,Leporinus spp
13,Schizodon corti
13,Schizodon fasciatus
13,Schizodon spp
13,Pseudanos trimaculatus
13,Rhytiodus argenteofuscus
13,Anostomus anostomus
13,Argonectes longiceps
13,Bivibranchia bimaculata
13,Eigenmannina melanopogon
13,Hemiodus argenteus
13,Hemiodus gracilis
13,Hemiodus spp
13,Saccodon dariensis
13,Apareiodon affinis
13,Parodon pongoensis
13,Anodus elongatus
13,Citharidium ansorgii
13,Citharinops distichodoides
13,Citharinus citharus
13,Citharinus gibbosus
13,Citharinus latus
13,Citharinus spp
13,Erythrinus erythrinus
13,Hoplias aimara
13,Hoplias microlepis
13,Hoplias malabaricus
13,Hoplias macrophthalmus
13,Hoplias lacerdae
13,Hoplias spp
13,Hoplerythrinus unitaeniatus
13,Hepsetus odoe
13,Copeina guttata
13,Copella arnoldi
13,Lebiasina astrigata
13,Nannostomus beckfordi
13,Piabucina panamensis
13,Pyrrhulina filamentosa
13,Prochilodus lineatus
13,Prochilodus reticulatus
13,Prochilodus nigricans
13,Prochilodus mariae
13,Prochilodus magdalenae
13,Prochilodus spp
13,Ichthyoelephas humeralis
13,Cyphocharax abramoides
13,Potamorhina laticeps
13,Curimatopsis crypticus
13,Psectrogaster amazonica
13,Pseudocurimata boulengeri
13,Semaprochilodus insignis
13,Semaprochilodus taeniurus
13,Semaprochilodus spp
13,Steindachnerina varii
13,Curimata cyprinoides
13,Alestes baremoze
13,Alestes dentex
13,Alestes lateralis
13,Alestes spp
13,Alestopetersius brichardi
13,Arnoldichthys spilopterus
13,Bathyaethiops breuseghemi
13,Brachypetersius altus
13,Brycinus leuciscus
13,Brycinus longipinnis
13,Brycinus luteus
13,Brycinus nurse
13,Bryconaethiops boulengeri
13,Clupeocharax schoutedeni
13,Duboisialestes bifasciatus
13,Hemigrammopetersius barnardi
13,Hydrocynus forskahlii
13,Hydrocynus vittatus
13,Ladigesia roloffi
13,Lepidarchus adonis
13,Micralestes acutidens
13,Nannopetersius ansorgii
13,Petersius conserialis
13,Phenacogrammus aurantiacus
13,Rhabdalestes brevidorsalis
13,Tricuspidalestes caeruleus
13,Alestidae
13,Cynodon gibbus
13,Hydrolycus pectoralis
13,Hydrolycus scomberoides
13,Rhaphiodon vulpinus
13,Acestrorhynchus falcatus
13,Acestrorhynchus microlepis
13,Acestrorhynchidae
13,Belonophago hutsebouti
13,Xenocharax spilurus
13,Phago boulengeri
13,Paraphago rostratus
13,Paradistichodus dimidiatus
13,Neolebias ansorgii
13,Neolebias gossei
13,Nannocharax altus
13,Nannaethiops unitaeniatus
13,Microstomatichthyoborus bashforddeani
13,Mesoborus crocodilus
13,Ichthyborus besse
13,Hemistichodus lootensi
13,Hemigrammocharax angolensis
13,Eugnathichthys eetveldii
13,Dundocharax bidentatus
13,Distichodus maculatus
13,Distichodus nefasch
13,Distichodus affinis
13,Distichodus sexfasciatus
13,Distichodus spp
13,Rhamphichthys hahni
13,Gymnorhamphichthys hypostomus
13,Oedemognathus exodon
13,Gymnotus carapo
13,Electrophorus electricus
13,Adontosternarchus balaenops
13,Apteronotus albifrons
13,Apteronotus leptorhynchus
13,Magosternarchus duccis
13,Megadontognathus cuyuniense
13,Orthosternarchus tamandua
13,Platyurosternarchus macrostomus
13,Porotergus compsus
13,Sternarchella curvioperculata
13,Sternarchogiton cuchillejo
13,Sternarchorhamphus muelleri
13,Sternarchorhynchus curvirostris
13,Ubidia magdalenensis
13,Brachyhypopomus beebei
13,Hypopomus artedi
13,Hypopygus lepturus
13,Microsternarchus bilineatus
13,Racenisia fimbriipinna
13,Steatogenys duidae
13,Archolaemus blax
13,Distocyclus conirostris
13,Eigenmannia humboldtii
13,Eigenmannia virescens
13,Rhabdolichops caviceps
13,Sternopygus astrabes
13,Sternopygus macrurus
13,Diplomystes chilensis
13,Diplomystes nahuelbutaensis
13,Acanthodoras spinosissimus
13,Agamyxis pectinifrons
13,Amblydoras hancockii
13,Anadoras grypus
13,Anduzedoras arleoi
13,Apuredoras rivasi
13,Oxydoras kneri
13,Oxydoras niger
13,Astrodoras asterifrons
13,Autanadoras milesi
13,Centrochir crocodili
13,Centrodoras brachiatus
13,Deltadoras guayoensis
13,Doraops zuloagai
13,Doras brevis
13,Franciscodoras marmoratus
13,Hassar affinis
13,Hemidoras morrisi
13,Hildadoras bolivarensis
13,Hoplodoras ramirezi
13,Hypodoras forficulatus
13,Leptodoras acipenserinus
13,Lithodoras dorsalis
13,Megalodoras irwini
13,Nemadoras bachi
13,Opsodoras boulengeri
13,Orinocodoras eigenmanni
13,Physopyxis lyra
13,Platydoras costatus
13,Pseudodoras holdeni
13,Sachsdoras apurensis
13,Scorpiodoras heckelii
13,Trachydoras atripes
13,Wertheimeria maculata
13,Zathorax gonzalezi
13,Pterodoras granulosus
13,Rhinodoras dorbignyi
13,Rhynchodoras woodsi
13,Asterophysus batrachus
13,Auchenipterichthys longimanus
13,Auchenipterus nigripinnis
13,Centromochlus existimatus
13,Entomocorus benjamini
13,Epapterus blohmi
13,Gelanoglanis stroudi
13,Glanidium albescens
13,Trachycorystes cratensis
13,Trachycorystes striatulus
13,Trachycorystes trachycorystes
13,Liosomadoras oncinus
13,Pseudepapterus cucuhyensis
13,Pseudotatia parva
13,Tatia altae
13,Taunayia marginata
13,Tocantinsia depressa
13,Trachelyichthys decaradiatus
13,Trachelyopterichthys anduzei
13,Trachelyopterus coriaceus
13,Parauchenipterus albicrux
13,Tetranematichthys quadrifilis
13,Tympanopleura alta
13,Ageneiosus atronasus
13,Ageneiosus brevis
13,Ageneiosus dentatus
13,Ageneiosus madeirensis
13,Ageneiosus melanopogon
13,Ageneiosus parnaguensis
13,Ageneiosus polystictus
13,Ageneiosus rondoni
13,Ageneiosus therezine
13,Ageneiosus ucayalensis
13,Ageneiosus uruguayensis
13,Ageneiosus valenciennesi
13,Ageneiosus vittatus
13,Ageneiosus inermis
13,Ageneiosus marmoratus
13,Anodontiglanis dahli
13,Neosilurus argenteus
13,Neosilurus ater
13,Neosilurus brevidorsalis
13,Oloplotosus luteus
13,Porochilus meraukensis
13,Tandanus tandanus
13,Tandanus bostocki
13,Belodontichthys dinema
13,Ceratoglanis scleronema
13,Hemisilurus heterorhynchus
13,Hito taytayensis
13,Pinniwallago kanpurensis
13,Pterocryptis afghana
13,Silurichthys citatus
13,Silurus glanis
13,Silurus asotus
13,Silurus biwaensis
13,Silurus triostegus
13,Silurus meridionalis
13,Silurus soldatovi
13,Kryptopterus cryptopterus
13,Kryptopterus bicirrhis
13,Kryptopterus macrocephalus
13,Kryptopterus spp
13,Ompok bimaculatus
13,Ompok pabda
13,Ompok hypophthalmus
13,Ompok miostoma
13,Wallago attu
13,Wallago spp
13,Phalacronotus apogon
13,Phalacronotus bleekeri
13,Phalacronotus micronemus
13,Amarginops hildae
13,Aorichthys aor
13,Auchenoglanis occidentalis
13,Auchenoglanis biscutatus
13,Austroglanis sclateri
13,Batasio batasio
13,Bathybagrus tetranema
13,Chandramara chandramara
13,Coreobagrus ichikawai
13,Gephyroglanis congicus
13,Bagrichthys hypselopterus
13,Bagrichthys macropterus
13,Bagroides melapterus
13,Notoglanidium pallidum
13,Gnathobagrus depressus
13,Hemibagrus baramensis
13,Hemibagrus wyckii
13,Hemibagrus wyckioides
13,Hemibagrus nemurus
13,Hemibagrus microphthalmus
13,Hemibagrus guttatus
13,Horabagrus brachysoma
13,Parauchenoglanis akiri
13,Parauchenoglanis guttatus
13,Parauchenoglanis macrostoma
13,Liauchenoglanis maculatus
13,Lophiobagrus aquilus
13,Lophiobagrus cyclurus
13,Pardiglanis tarabinii
13,Leiocassis siamensis
13,Leiocassis longirostris
13,Mystus cavasius
13,Mystus gulio
13,Mystus tengara
13,Mystus vittatus
13,Mystus atrifasciatus
13,Mystus micracanthus
13,Mystus nigriceps
13,Mystus bocourti
13,Mystus multiradiatus
13,Mystus mysticetus
13,Mystus rhegma
13,Mystus singaringan
13,Mystus spp
13,Chrysichthys mabusi
13,Chrysichthys nigrodigitatus
13,Chrysichthys auratus
13,Chrysichthys maurus
13,Chrysichthys brachynema
13,Chrysichthys cranchii
13,Chrysichthys grandis
13,Chrysichthys longipinnis
13,Chrysichthys ornatus
13,Chrysichthys platycephalus
13,Chrysichthys sianenna
13,Chrysichthys stappersii
13,Chrysichthys spp
13,Clarotes bidorsalis
13,Rita rita
13,Bagrus bajad
13,Bagrus docmak
13,Bagrus meridionalis
13,Bagrus spp
13,Rheoglanis dendrophorus
13,Pseudobagrus aurantiacus
13,Pseudobagrus vachellii
13,Platyglanis depierrei
13,Phyllonemus typus
13,Pelteobagrus fulvidraco
13,Pelteobagrus ussuriensis
13,Ictalurus balsanus
13,Ictalurus punctatus
13,Ictalurus australis
13,Ictalurus furcatus
13,Ictalurus dugesii
13,Ictalurus lupus
13,Ictalurus mexicanus
13,Ictalurus ochoterenai
13,Ictalurus pricei
13,Ictalurus spp
13,Ictalurus punctatus x I. furcatus
13,Ameiurus catus
13,Ameiurus brunneus
13,Ameiurus platycephalus
13,Ameiurus serracanthus
13,Ameiurus melas
13,Ameiurus natalis
13,Ameiurus nebulosus
13,Prietella phreatophila
13,Satan eurystomus
13,Pylodictis olivaris
13,Noturus exilis
13,Noturus flavus
13,Noturus gyrinus
13,Noturus insignis
13,Noturus phaeus
13,Noturus placidus
13,Noturus stigmosus
13,Trogloglanis pattersoni
13,Liobagrus reinii
13,Amblyceps mangois
13,Akysis fuscus
13,Breitensteinia insignis
13,Acrochordonichthys chamaeleon
13,Conta conta
13,Coraglanis kishinouyei
13,Erethistes maesotensis
13,Erethistoides montana
13,Euchiloglanis feae
13,Exostoma berdmorei
13,Hara hara
13,Myersglanis blythii
13,Nangra itchkeea
13,Oreoglanis delacouri
13,Pareuchiloglanis poilanei
13,Pseudecheneis sulcatus
13,Pseudolaguvia tuberculatus
13,Bagarius bagarius
13,Bagarius yarrelli
13,Gagata cenia
13,Gagata gagata
13,Glyptosternon maculatum
13,Sisor rabdophorus
13,Glyptothorax alaknandi
13,Andersonia leptura
13,Belonoglanis brieni
13,Doumea alula
13,Leptoglanis bouilloni
13,Paramphilius firestonei
13,Phractura ansorgii
13,Phractura fasciata
13,Trachyglanis ineac
13,Zaireichthys zonatus
13,Amphilius platychir
13,Chaca chaca
13,Chaca bankanensis
13,Ailia coila
13,Clupisoma garua
13,Eutropiellus debauwi
13,Laides hexanema
13,Neotropius khavalchor
13,Parailia pellucida
13,Pareutropius buffei
13,Proeutropiichthys taakree
13,Silonia silondia
13,Siluranodon auritus
13,Eutropiichthys vacha
13,Pseudeutropius atherinoides
13,Schilbe intermedius
13,Schilbe mystus
13,Schilbe marmoratus
13,Schilbe uranoscopus
13,Irvineia orientalis
13,Channallabes apus
13,Dinotopterus atribranchus
13,Dolichallabes microphthalmus
13,Encheloclarias baculum
13,Gymnallabes alvarezi
13,Horaglanis krishnai
13,Platyallabes tihoni
13,Platyclarias machadoi
13,Tanganikallabes mortiauxi
13,Xenoclarias eupogon
13,Clarias batrachus
13,Clarias fuscus
13,Clarias gariepinus
13,Clarias macrocephalus
13,Clarias alluaudi
13,Clarias anguillaris
13,Clarias ngamensis
13,Clarias theodorae
13,Clarias werneri
13,Clarias nieuhofii
13,Clarias nigromarmoratus
13,Clarias spp
13,Clarias gariepinus x C. macrocephalus
13,Heterobranchus bidorsalis
13,Heterobranchus longifilis
13,Heterobranchus spp
13,Clariallabes attemsi
13,Uegitglanis zammaranoi
13,Olyra burmanica
13,Malapterurus electricus
13,Malapterurus microstoma
13,Aguarunichthys torosus
13,Bagropsis reinhardti
13,Bergiaria platana
13,Brachyglanis frenata
13,Brachyplatystoma filamentosum
13,Brachyplatystoma juruense
13,Brachyplatystoma vaillanti
13,Brachyplatystoma rousseauxii
13,Calophysus macropterus
13,Cheirocerus abuelo
13,Duopalatinus emarginatus
13,Gladioglanis machadoi
13,Goeldiella eques
13,Goslinia platynema
13,Hemisorubim platyrhynchos
13,Nemuroglanis lanceolatus
13,Myoglanis collettii
13,Merodontotus tigrinus
13,Lophiosilurus alexandri
13,Leiarius marmoratus
13,Leiarius arekaima
13,Imparfinis mirini
13,Rhamdia quelen
13,Rhamdia spp
13,Pimelodus albicans
13,Pimelodus altissimus
13,Pimelodus fur
13,Pimelodus jivaro
13,Pimelodus maculatus
13,Pimelodus ornatus
13,Pimelodus grosskopfii
13,Pimelodus pictus
13,Pimelodus platicirris
13,Pimelodus spp
13,Sorubim latirostris
13,Sorubim lima
13,Sorubim trigonocephalus
13,Perrunichthys perruno
13,Phenacorhamdia anisura
13,Phractocephalus hemioliopterus
13,Phreatobius cisternarum
13,Pinirampus pirinampu
13,Pimelodella gracilis
13,Pimelodella laticeps
13,Pimelodella hasemani
13,Pimelodella yuncensis
13,Pimelodella altipinnis
13,Piramutana piramuta
13,Platynematichthys notatus
13,Platysilurus barbatus
13,Paulicea jahu
13,Paulicea luetkeni
13,Pseudoplatystoma corruscans
13,Pseudoplatystoma fasciatum
13,Pseudoplatystoma tigrinum
13,Pseudoplatystoma reticulatum
13,Pseudoplatystoma spp
13,Pseudopl. corruscans x P. reticulatum
13,Zungaro zungaro
13,Luciopimelodus pati
13,Microglanis ater
13,Megalonema argentina
13,Heptapterus mustelinus
13,Iheringichthys labrosus
13,Parapimelodus valenciennis
13,Pseudopimelodus albomarginatus
13,Cetopsorhamdia boquillae
13,Platystomatichthys mucosus
13,Pteroglanis manni
13,Rhamdella eriarcha
13,Hypophthalmus edentatus
13,Hypophthalmus spp
13,Rhamdiopsis moreirai
13,Sorubimichthys planiceps
13,Steindachneridion amblyurua
13,Typhlobagrus kronei
13,Zungaropsis multimaculatus
13,Conorhynchos conirostris
13,Leiarius marmoratus x P. reticulatum
13,Helogenes castaneus
13,Acanthopoma annectens
13,Apomatoceros alleni
13,Branchioica bertonii
13,Nematogenys inermis
13,Trichomycterus alternatum
13,Bullockia maldonadoi
13,Eremophilus candidus
13,Glanapteryx anguilla
13,Haemomaster venezuelae
13,Hatcheria macraei
13,Homodiaetus anisitsi
13,Ituglanis amazonicum
13,Malacoglanis gelatinosus
13,Miuroglanis platycephalus
13,Ochmacanthus alternus
13,Paracanthopoma parva
13,Parastegophilus maculatus
13,Paravandellia oxyptera
13,Pareiodon microps
13,Plectrochilus erythrurus
13,Pseudostegophilus nemurus
13,Pygidianops eigenmanni
13,Sarcoglanis simplex
13,Scleronema minutum
13,Stegophilus insidiosus
13,Trichogenes longipinnis
13,Tridens melanops
13,Tridensimilis brevis
13,Tridentopsis pearsoni
13,Typhlobelus ternetzi
13,Vandellia cirrhosa
13,Aspidoras albater
13,Brochis britskii
13,Dianema longibarbis
13,Lepthoplosternum altamazonicum
13,Megalechis personata
13,Callichthys callichthys
13,Corydoras aeneus
13,Corydoras paleatus
13,Hoplosternum littorale
13,Hoplosternum spp
13,Acanthicus hystrix
13,Ancistrus cirrhosus
13,Aphanotorulus frankei
13,Cochliodon hondae
13,Corymbophanes andersoni
13,Cteniloricaria maculata
13,Delturus angulicauda
13,Eurycheilus pantherinus
13,Farlowella acus
13,Harttia gracilis
13,Harttiella crassicauda
13,Hemiancistrus braueri
13,Hemipsilichthys cameroni
13,Hypoptopoma guianense
13,Isbrueckerichthys alipionis
13,Isorineloricaria festae
13,Kronichthys heylandi
13,Lamontichthys maracaibero
13,Lasiancistrus brevispinis
13,Liposarcus pardalis
13,Lithogenes villosus
13,Lithoxus bovallii
13,Loricariichthys labialis
13,Loricariichthys anus
13,Metaloricaria paucidens
13,Monistiancistrus carachama
13,Neoplecostomus franciscoensis
13,Loricaria cataphracta
13,Otocinclus affinis
13,Pareiorhina rudolphi
13,Parotocinclus britskii
13,Pogonopoma wertheimeri
13,Pogonopomoides parahybae
13,Pseudacanthicus fordii
13,Pseudancistrus barbatus
13,Pseudorinelepis agassizii
13,Pterygoplichthys anisitsi
13,Pterygoplichthys pardalis
13,Rhinelepis aspera
13,Rineloricaria fallax
13,Spatuloricaria phelpsi
13,Sturisoma festivum
13,Upsilodus victori
13,Hypostomus plecostomus
13,Hypostomus affinis
13,Hypostomus ventromaculatus
13,Hypostomus watwata
13,Hypostomus spp
13,Panaque nigrolineatus
13,Chaetostoma sovichthys
13,Cranoglanis bouderius
13,Helicophagus typus
13,Pangasius gigas
13,Pangasius pangasius
13,Pangasius larnaudii
13,Pangasius micronemus
13,Pangasius sanitwongsei
13,Pangasius djambal
13,Pangasius bocourti
13,Pangasius nasutus
13,Pangasius spp
13,Pangasianodon hypophthalmus
13,Heteropneustes fossilis
13,Acanthocleithron chapini
13,Atopochilus chabanaudi
13,Chiloglanis batesii
13,Euchilichthys astatodon
13,Microsynodontis batesii
13,Mochokiella paynei
13,Mochokus brevis
13,Synodontis alberti
13,Synodontis angelicus
13,Synodontis contractus
13,Synodontis decorus
13,Synodontis eupterus
13,Synodontis flavitaeniatus
13,Synodontis nigriventris
13,Synodontis nigromaculatus
13,Synodontis njassae
13,Synodontis notatus
13,Synodontis pleurops
13,Synodontis schall
13,Synodontis zambesiensis
13,Synodontis clarias
13,Synodontis spp
13,Acanthobunocephalus nicoi
13,Agmus lyriformis
13,Agmus scabriceps
13,Amaralia hypsiurus
13,Aspredinichthys filamentosus
13,Aspredo aspredo
13,Aspredo cotylephorus
13,Bunocephalus amaurus
13,Bunocephalus coracoideus
13,Bunocephalus knerii
13,Dupouyichthys sapito
13,Dysichthys aleuropsis
13,Ernstichthys anduzei
13,Hoplomyzon atrizona
13,Micromyzon akamai
13,Petacara dolichurus
13,Xyliphius barbatus
13,Cetopsis chalmersi
13,Cetopsogiton occidentalis
13,Hemicetopsis candiru
13,Pseudocetopsis gobioides
13,Astroblepus chotae
13,Parakysis anomalopteryx
13,Siluroidei
13,Yirrkala kaupii
13,Achirophichthys kampeni
13,Potamorrhaphis eigenmanni
13,Xenentodon cancila
13,Adrianichthys kruyti
13,Horaichthys setnai
13,Oryzias javanicus
13,Oryzias latipes
13,Xenopoecilus oophorus
13,Lota lota
13,Indostomus paradoxus
13,Cualac tessellatus
13,Cubanichthys cubensis
13,Cyprinodon alvarezi
13,Cyprinodon macularius
13,Cyprinodon atrorus
13,Cyprinodon latifasciatus
13,Cyprinodon variegatus
13,Floridichthys carpio
13,Jordanella floridae
13,Kosswigichthys asquamatus
13,Megupsilon aporus
13,Orestias chungarensis
13,Aphanius fasciatus
13,Aphanius dispar
13,Aphanius iberus
13,Allodontichthys hubbsi
13,Allodontichthys tamazulae
13,Allotoca dugesii
13,Ameca splendens
13,Ataeniobius toweri
13,Crenichthys baileyi
13,Empetrichthys merriami
13,Girardinichthys multiradiatus
13,Goodea atripinnis
13,Skiffia lermae
13,Chapalichthys encaustus
13,Chapalichthys pardalis
13,Characodon audax
13,Characodon lateralis
13,Hubbsina turneri
13,Ilyodon furcidens
13,Zoogoneticus quitzeoensis
13,Xenotoca eiseni
13,Xenoophorus captivus
13,Xenotaenia resolanae
13,Neoophorus catarinae
13,Alloophorus robustus
13,Anableps anableps
13,Jenynsia lineata
13,Oxyzygonectes dovii
13,Alfaro cultratus
13,Gambusia affinis
13,Gambusia echeagarayi
13,Aplocheilichthys fuelleborni
13,Brachyrhaphis cascajalensis
13,Carlhubbsia kidderi
13,Congopanchax brichardi
13,Cynopanchax bukobanus
13,Girardinus creolus
13,Hylopanchax stictopleuron
13,Poeciliopsis hnilickai
13,Hypsopanchax catenatus
13,Laciris pelagicus
13,Xiphophorus montezumae
13,Xiphophorus alvarezi
13,Lamprichthys tanganicanus
13,Limia caymanensis
13,Neoheterandria cana
13,Pamphorichthys araguaiensis
13,Pantanodon podoxys
13,Phalloptychus januarius
13,Plataplochilus cabindae
13,Priapella bonita
13,Priapichthys annectens
13,Procatopus aberrans
13,Pseudopoecilia austrocolumbiana
13,Quintana atrizona
13,Scolichthys greenwayi
13,Tomeurus gracilis
13,Phallichthys fairweatheri
13,Xenodexia ctenolepis
13,Xenophallus umbratilis
13,Phalloceros caudimaculatus
13,Cnesterodon carnegiei
13,Heterandria attenuata
13,Poecilia amazonica
13,Poecilia reticulata
13,Poecilia sphenops
13,Belonesox belizanus
13,Adamas formosus
13,Aphyoplatys duboisi
13,Aphyosemion ahli
13,Aplocheilus dayi
13,Aplocheilus panchax
13,Austrofundulus dolichopterus
13,Cynolebias bellottii
13,Diapteron cyanostictum
13,Epiplatys azureus
13,Foerschichthys flavipinnis
13,Fundulosoma thierryi
13,Leptolebias minimus
13,Nothobranchius cyaneus
